Date,Volume,Close,reportedEPS,surprise,Value,Headline_score,RSI,InsiderFlow,sentiment,Volume(t-1),Volume(t-2),Volume(t-3),Volume(t-4),Volume(t-5),Volume(t-6),Volume(t-7),Volume(t-8),Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7),Close(t-8),reportedEPS(t-1),reportedEPS(t-2),reportedEPS(t-3),reportedEPS(t-4),reportedEPS(t-5),reportedEPS(t-6),reportedEPS(t-7),reportedEPS(t-8),surprise(t-1),surprise(t-2),surprise(t-3),surprise(t-4),surprise(t-5),surprise(t-6),surprise(t-7),surprise(t-8),Value(t-1),Value(t-2),Value(t-3),Value(t-4),Value(t-5),Value(t-6),Value(t-7),Value(t-8),Headline_score(t-1),Headline_score(t-2),Headline_score(t-3),Headline_score(t-4),Headline_score(t-5),Headline_score(t-6),Headline_score(t-7),Headline_score(t-8),RSI(t-1),RSI(t-2),RSI(t-3),RSI(t-4),RSI(t-5),RSI(t-6),RSI(t-7),RSI(t-8),InsiderFlow(t-1),InsiderFlow(t-2),InsiderFlow(t-3),InsiderFlow(t-4),InsiderFlow(t-5),InsiderFlow(t-6),InsiderFlow(t-7),InsiderFlow(t-8),sentiment(t-1),sentiment(t-2),sentiment(t-3),sentiment(t-4),sentiment(t-5),sentiment(t-6),sentiment(t-7),sentiment(t-8),Close_Tmr
2020-02-03,173788400.0,-0.0027461911882902257,1.25,8.958964438020956,74.0,-0.0200417103,46.33887416498498,-0.0012609384,-1.0,199588400.0,126743200.0,216229200.0,162234000.0,161940000.0,146537600.0,104472000.0,101832400.0,-0.04433855501653172,-0.0014493013623322337,0.02093246786914893,0.028289246787966738,-0.029405018065223,-0.002882087818481982,0.004815813616165121,0.0035693882861127513,1.25,1.25,1.25,1.25,0.76,0.76,0.76,0.76,9.461720997809257,9.564457136476811,9.627728766674204,9.6491,1.170398019255749,1.2100402041516218,1.2238484569876864,1.2379704133934613,52.0,76.0,100.0,95.0,69.0,50.0,63.0,65.0,-0.03309478520000001,-0.300395234,-0.4980109948,-0.1750273622,0.9993970472,0.1363262742,0.2447102221,0.31834225180000003,43.613945418403844,63.37941787804982,64.46985866671147,64.32245493037787,61.31112384446345,73.89618991427987,77.128012836489,70.86827672109797,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.03301362292151655
2020-02-04,136616400.0,0.03301362292151655,1.25,8.743851736128315,72.0,0.14908835750000002,55.89025070096589,-0.0012609384,0.0,173788400.0,199588400.0,126743200.0,216229200.0,162234000.0,161940000.0,146537600.0,104472000.0,-0.0027461911882902257,-0.04433855501653172,-0.0014493013623322337,0.02093246786914893,0.028289246787966738,-0.029405018065223,-0.002882087818481982,0.004815813616165121,1.25,1.25,1.25,1.25,1.25,0.76,0.76,0.76,8.958964438020956,9.461720997809257,9.564457136476811,9.627728766674204,9.6491,1.170398019255749,1.2100402041516218,1.2238484569876864,74.0,52.0,76.0,100.0,95.0,69.0,50.0,63.0,-0.0200417103,-0.03309478520000001,-0.300395234,-0.4980109948,-0.1750273622,0.9993970472,0.1363262742,0.2447102221,46.33887416498498,43.613945418403844,63.37941787804982,64.46985866671147,64.32245493037787,61.31112384446345,73.89618991427987,77.128012836489,-0.0012609384,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008154224434846702
2020-02-05,118826800.0,0.008154224434846702,1.25,8.513911764705883,67.0,0.3030168851,54.972040117209204,-0.0012609384,-1.0,136616400.0,173788400.0,199588400.0,126743200.0,216229200.0,162234000.0,161940000.0,146537600.0,0.03301362292151655,-0.0027461911882902257,-0.04433855501653172,-0.0014493013623322337,0.02093246786914893,0.028289246787966738,-0.029405018065223,-0.002882087818481982,1.25,1.25,1.25,1.25,1.25,1.25,0.76,0.76,8.743851736128315,8.958964438020956,9.461720997809257,9.564457136476811,9.627728766674204,9.6491,1.170398019255749,1.2100402041516218,72.0,74.0,52.0,76.0,100.0,95.0,69.0,50.0,0.14908835750000002,-0.0200417103,-0.03309478520000001,-0.300395234,-0.4980109948,-0.1750273622,0.9993970472,0.1363262742,55.89025070096589,46.33887416498498,43.613945418403844,63.37941787804982,64.46985866671147,64.32245493037787,61.31112384446345,73.89618991427987,-0.0012609384,-0.0012609384,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011696996303609764
2020-02-06,105425600.0,0.011696996303609764,1.25,8.274034989492911,73.0,0.001563738,55.16584018442583,-0.0012609384,-1.0,118826800.0,136616400.0,173788400.0,199588400.0,126743200.0,216229200.0,162234000.0,161940000.0,0.008154224434846702,0.03301362292151655,-0.0027461911882902257,-0.04433855501653172,-0.0014493013623322337,0.02093246786914893,0.028289246787966738,-0.029405018065223,1.25,1.25,1.25,1.25,1.25,1.25,1.25,0.76,8.513911764705883,8.743851736128315,8.958964438020956,9.461720997809257,9.564457136476811,9.627728766674204,9.6491,1.170398019255749,67.0,72.0,74.0,52.0,76.0,100.0,95.0,69.0,0.3030168851,0.14908835750000002,-0.0200417103,-0.03309478520000001,-0.300395234,-0.4980109948,-0.1750273622,0.9993970472,54.972040117209204,55.89025070096589,46.33887416498498,43.613945418403844,63.37941787804982,64.46985866671147,64.32245493037787,61.31112384446345,-0.0012609384,-0.0012609384,-0.0012609384,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.013592817090830045
2020-02-07,117684000.0,-0.013592817090830045,1.25,8.028536495095288,51.75,-0.00179507995,52.37621790778619,-0.0012609384,0.0,105425600.0,118826800.0,136616400.0,173788400.0,199588400.0,126743200.0,216229200.0,162234000.0,0.011696996303609764,0.008154224434846702,0.03301362292151655,-0.0027461911882902257,-0.04433855501653172,-0.0014493013623322337,0.02093246786914893,0.028289246787966738,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,8.274034989492911,8.513911764705883,8.743851736128315,8.958964438020956,9.461720997809257,9.564457136476811,9.627728766674204,9.6491,73.0,67.0,72.0,74.0,52.0,76.0,100.0,95.0,0.001563738,0.3030168851,0.14908835750000002,-0.0200417103,-0.03309478520000001,-0.300395234,-0.4980109948,-0.1750273622,55.16584018442583,54.972040117209204,55.89025070096589,46.33887416498498,43.613945418403844,63.37941787804982,64.46985866671147,64.32245493037787,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.3255885861,-0.3255885861,-0.3255885861,-0.3255885861,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.004749538704439615
2020-02-10,109348800.0,0.004749538704439615,1.25,7.29171952874723,63.0,-2.68992e-05,54.31783596658063,-0.0012609384,-1.0,117684000.0,105425600.0,118826800.0,136616400.0,173788400.0,199588400.0,126743200.0,216229200.0,-0.013592817090830045,0.011696996303609764,0.008154224434846702,0.03301362292151655,-0.0027461911882902257,-0.04433855501653172,-0.0014493013623322337,0.02093246786914893,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,8.028536495095288,8.274034989492911,8.513911764705883,8.743851736128315,8.958964438020956,9.461720997809257,9.564457136476811,9.627728766674204,51.75,73.0,67.0,72.0,74.0,52.0,76.0,100.0,-0.00179507995,0.001563738,0.3030168851,0.14908835750000002,-0.0200417103,-0.03309478520000001,-0.300395234,-0.4980109948,52.37621790778619,55.16584018442583,54.972040117209204,55.89025070096589,46.33887416498498,43.613945418403844,63.37941787804982,64.46985866671147,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.3255885861,-0.3255885861,-0.3255885861,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-0.006033216467739799
2020-02-11,94323200.0,-0.006033216467739799,1.25,7.054025388802269,55.0,-0.0061220617000000005,51.98200647336076,-0.0012609384,-1.0,109348800.0,117684000.0,105425600.0,118826800.0,136616400.0,173788400.0,199588400.0,126743200.0,0.004749538704439615,-0.013592817090830045,0.011696996303609764,0.008154224434846702,0.03301362292151655,-0.0027461911882902257,-0.04433855501653172,-0.0014493013623322337,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,7.29171952874723,8.028536495095288,8.274034989492911,8.513911764705883,8.743851736128315,8.958964438020956,9.461720997809257,9.564457136476811,63.0,51.75,73.0,67.0,72.0,74.0,52.0,76.0,-2.68992e-05,-0.00179507995,0.001563738,0.3030168851,0.14908835750000002,-0.0200417103,-0.03309478520000001,-0.300395234,54.31783596658063,52.37621790778619,55.16584018442583,54.972040117209204,55.89025070096589,46.33887416498498,43.613945418403844,63.37941787804982,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.3255885861,-0.3255885861,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.02374794474091102
2020-02-12,113730400.0,0.02374794474091102,1.25,6.822944042347116,49.0,0.4046596636,55.95846176931479,-0.0012609384,-1.0,94323200.0,109348800.0,117684000.0,105425600.0,118826800.0,136616400.0,173788400.0,199588400.0,-0.006033216467739799,0.004749538704439615,-0.013592817090830045,0.011696996303609764,0.008154224434846702,0.03301362292151655,-0.0027461911882902257,-0.04433855501653172,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,7.054025388802269,7.29171952874723,8.028536495095288,8.274034989492911,8.513911764705883,8.743851736128315,8.958964438020956,9.461720997809257,55.0,63.0,51.75,73.0,67.0,72.0,74.0,52.0,-0.0061220617000000005,-2.68992e-05,-0.00179507995,0.001563738,0.3030168851,0.14908835750000002,-0.0200417103,-0.03309478520000001,51.98200647336076,54.31783596658063,52.37621790778619,55.16584018442583,54.972040117209204,55.89025070096589,46.33887416498498,43.613945418403844,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.3255885861,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-0.007121232353958118
2020-02-13,94747600.0,-0.007121232353958118,1.25,6.59941634668884,51.0,0.096800985,54.89965188107163,-0.0012609384,-1.0,113730400.0,94323200.0,109348800.0,117684000.0,105425600.0,118826800.0,136616400.0,173788400.0,0.02374794474091102,-0.006033216467739799,0.004749538704439615,-0.013592817090830045,0.011696996303609764,0.008154224434846702,0.03301362292151655,-0.0027461911882902257,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,6.822944042347116,7.054025388802269,7.29171952874723,8.028536495095288,8.274034989492911,8.513911764705883,8.743851736128315,8.958964438020956,49.0,55.0,63.0,51.75,73.0,67.0,72.0,74.0,0.4046596636,-0.0061220617000000005,-2.68992e-05,-0.00179507995,0.001563738,0.3030168851,0.14908835750000002,-0.0200417103,55.95846176931479,51.98200647336076,54.31783596658063,52.37621790778619,55.16584018442583,54.972040117209204,55.89025070096589,46.33887416498498,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0002463172263131863
2020-02-14,80113600.0,0.0002463172263131863,1.25,6.384053338414689,39.75,-0.033586024575,62.796085341091306,-0.0012609384,0.0,94747600.0,113730400.0,94323200.0,109348800.0,117684000.0,105425600.0,118826800.0,136616400.0,-0.007121232353958118,0.02374794474091102,-0.006033216467739799,0.004749538704439615,-0.013592817090830045,0.011696996303609764,0.008154224434846702,0.03301362292151655,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,6.59941634668884,6.822944042347116,7.054025388802269,7.29171952874723,8.028536495095288,8.274034989492911,8.513911764705883,8.743851736128315,51.0,49.0,55.0,63.0,51.75,73.0,67.0,72.0,0.096800985,0.4046596636,-0.0061220617000000005,-2.68992e-05,-0.00179507995,0.001563738,0.3030168851,0.14908835750000002,54.89965188107163,55.95846176931479,51.98200647336076,54.31783596658063,52.37621790778619,55.16584018442583,54.972040117209204,55.89025070096589,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-0.009032178474606078
2020-02-17,80113600.0,-0.009032178474606078,1.25,5.78946,42.0,0.2843849411,54.2234847937941,-0.0012609384,0.0,80113600.0,94747600.0,113730400.0,94323200.0,109348800.0,117684000.0,105425600.0,118826800.0,0.0002463172263131863,-0.007121232353958118,0.02374794474091102,-0.006033216467739799,0.004749538704439615,-0.013592817090830045,0.011696996303609764,0.008154224434846702,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,6.384053338414689,6.59941634668884,6.822944042347116,7.054025388802269,7.29171952874723,8.028536495095288,8.274034989492911,8.513911764705883,39.75,51.0,49.0,55.0,63.0,51.75,73.0,67.0,-0.033586024575,0.096800985,0.4046596636,-0.0061220617000000005,-2.68992e-05,-0.00179507995,0.001563738,0.3030168851,62.796085341091306,54.89965188107163,55.95846176931479,51.98200647336076,54.31783596658063,52.37621790778619,55.16584018442583,54.972040117209204,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.018310674175525343
2020-02-18,152531200.0,-0.018310674175525343,1.25,5.608425455014934,74.0,0.9994681164,45.91584006620359,-0.0012609384,0.0,80113600.0,80113600.0,94747600.0,113730400.0,94323200.0,109348800.0,117684000.0,105425600.0,-0.009032178474606078,0.0002463172263131863,-0.007121232353958118,0.02374794474091102,-0.006033216467739799,0.004749538704439615,-0.013592817090830045,0.011696996303609764,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,5.78946,6.384053338414689,6.59941634668884,6.822944042347116,7.054025388802269,7.29171952874723,8.028536495095288,8.274034989492911,42.0,39.75,51.0,49.0,55.0,63.0,51.75,73.0,0.2843849411,-0.033586024575,0.096800985,0.4046596636,-0.0061220617000000005,-2.68992e-05,-0.00179507995,0.001563738,54.2234847937941,62.796085341091306,54.89965188107163,55.95846176931479,51.98200647336076,54.31783596658063,52.37621790778619,55.16584018442583,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.01448276024067563
2020-02-19,93984000.0,0.01448276024067563,1.25,5.435693354648392,58.0,-0.029120826800000003,50.42979585755533,-0.0012609384,-1.0,152531200.0,80113600.0,80113600.0,94747600.0,113730400.0,94323200.0,109348800.0,117684000.0,-0.018310674175525343,-0.009032178474606078,0.0002463172263131863,-0.007121232353958118,0.02374794474091102,-0.006033216467739799,0.004749538704439615,-0.013592817090830045,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,5.608425455014934,5.78946,6.384053338414689,6.59941634668884,6.822944042347116,7.054025388802269,7.29171952874723,8.028536495095288,74.0,42.0,39.75,51.0,49.0,55.0,63.0,51.75,0.9994681164,0.2843849411,-0.033586024575,0.096800985,0.4046596636,-0.0061220617000000005,-2.68992e-05,-0.00179507995,45.91584006620359,54.2234847937941,62.796085341091306,54.89965188107163,55.95846176931479,51.98200647336076,54.31783596658063,52.37621790778619,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.010258852874603708
2020-02-20,100566000.0,-0.010258852874603708,1.25,5.270992441275308,50.0,0.0160925491,61.729468156777884,-0.0012609384,-2.0,93984000.0,152531200.0,80113600.0,80113600.0,94747600.0,113730400.0,94323200.0,109348800.0,0.01448276024067563,-0.018310674175525343,-0.009032178474606078,0.0002463172263131863,-0.007121232353958118,0.02374794474091102,-0.006033216467739799,0.004749538704439615,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,5.435693354648392,5.608425455014934,5.78946,6.384053338414689,6.59941634668884,6.822944042347116,7.054025388802269,7.29171952874723,58.0,74.0,42.0,39.75,51.0,49.0,55.0,63.0,-0.029120826800000003,0.9994681164,0.2843849411,-0.033586024575,0.096800985,0.4046596636,-0.0061220617000000005,-2.68992e-05,50.42979585755533,45.91584006620359,54.2234847937941,62.796085341091306,54.89965188107163,55.95846176931479,51.98200647336076,54.31783596658063,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.022635195803699215
2020-02-21,129554000.0,-0.022635195803699215,1.25,5.114012771984685,38.75,-0.006402827949999999,54.61148826194317,-0.0012609384,-2.0,100566000.0,93984000.0,152531200.0,80113600.0,80113600.0,94747600.0,113730400.0,94323200.0,-0.010258852874603708,0.01448276024067563,-0.018310674175525343,-0.009032178474606078,0.0002463172263131863,-0.007121232353958118,0.02374794474091102,-0.006033216467739799,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,5.270992441275308,5.435693354648392,5.608425455014934,5.78946,6.384053338414689,6.59941634668884,6.822944042347116,7.054025388802269,50.0,58.0,74.0,42.0,39.75,51.0,49.0,55.0,0.0160925491,-0.029120826800000003,0.9994681164,0.2843849411,-0.033586024575,0.096800985,0.4046596636,-0.0061220617000000005,61.729468156777884,50.42979585755533,45.91584006620359,54.2234847937941,62.796085341091306,54.89965188107163,55.95846176931479,51.98200647336076,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.04750051043811965
2020-02-24,222195200.0,-0.04750051043811965,1.25,4.686017207235739,66.0,6.97651e-05,33.466064849169214,-0.0012609384,-2.0,129554000.0,100566000.0,93984000.0,152531200.0,80113600.0,80113600.0,94747600.0,113730400.0,-0.022635195803699215,-0.010258852874603708,0.01448276024067563,-0.018310674175525343,-0.009032178474606078,0.0002463172263131863,-0.007121232353958118,0.02374794474091102,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,5.114012771984685,5.270992441275308,5.435693354648392,5.608425455014934,5.78946,6.384053338414689,6.59941634668884,6.822944042347116,38.75,50.0,58.0,74.0,42.0,39.75,51.0,49.0,-0.006402827949999999,0.0160925491,-0.029120826800000003,0.9994681164,0.2843849411,-0.033586024575,0.096800985,0.4046596636,54.61148826194317,61.729468156777884,50.42979585755533,45.91584006620359,54.2234847937941,62.796085341091306,54.89965188107163,55.95846176931479,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.033871671877444665
2020-02-25,230673600.0,-0.033871671877444665,1.25,4.55651163150253,73.0,-0.07610210320000001,25.927753702013845,-0.0012609384,-3.0,222195200.0,129554000.0,100566000.0,93984000.0,152531200.0,80113600.0,80113600.0,94747600.0,-0.04750051043811965,-0.022635195803699215,-0.010258852874603708,0.01448276024067563,-0.018310674175525343,-0.009032178474606078,0.0002463172263131863,-0.007121232353958118,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,4.686017207235739,5.114012771984685,5.270992441275308,5.435693354648392,5.608425455014934,5.78946,6.384053338414689,6.59941634668884,66.0,38.75,50.0,58.0,74.0,42.0,39.75,51.0,6.97651e-05,-0.006402827949999999,0.0160925491,-0.029120826800000003,0.9994681164,0.2843849411,-0.033586024575,0.096800985,33.466064849169214,54.61148826194317,61.729468156777884,50.42979585755533,45.91584006620359,54.2234847937941,62.796085341091306,54.89965188107163,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,0.01586343758629427
2020-02-26,198054800.0,0.01586343758629427,1.25,4.433017686504862,71.0,-0.320866928,26.812559527924122,0.0,-2.0,230673600.0,222195200.0,129554000.0,100566000.0,93984000.0,152531200.0,80113600.0,80113600.0,-0.033871671877444665,-0.04750051043811965,-0.022635195803699215,-0.010258852874603708,0.01448276024067563,-0.018310674175525343,-0.009032178474606078,0.0002463172263131863,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,4.55651163150253,4.686017207235739,5.114012771984685,5.270992441275308,5.435693354648392,5.608425455014934,5.78946,6.384053338414689,73.0,66.0,38.75,50.0,58.0,74.0,42.0,39.75,-0.07610210320000001,6.97651e-05,-0.006402827949999999,0.0160925491,-0.029120826800000003,0.9994681164,0.2843849411,-0.033586024575,25.927753702013845,33.466064849169214,54.61148826194317,61.729468156777884,50.42979585755533,45.91584006620359,54.2234847937941,62.796085341091306,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-3.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-0.06536829305704173
2020-02-27,320605600.0,-0.06536829305704173,1.25,4.3152087043386445,72.0,0.1505014862,22.072798539093455,0.0,-3.0,198054800.0,230673600.0,222195200.0,129554000.0,100566000.0,93984000.0,152531200.0,80113600.0,0.01586343758629427,-0.033871671877444665,-0.04750051043811965,-0.022635195803699215,-0.010258852874603708,0.01448276024067563,-0.018310674175525343,-0.009032178474606078,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,4.433017686504862,4.55651163150253,4.686017207235739,5.114012771984685,5.270992441275308,5.435693354648392,5.608425455014934,5.78946,71.0,73.0,66.0,38.75,50.0,58.0,74.0,42.0,-0.320866928,-0.07610210320000001,6.97651e-05,-0.006402827949999999,0.0160925491,-0.029120826800000003,0.9994681164,0.2843849411,26.812559527924122,25.927753702013845,33.466064849169214,54.61148826194317,61.729468156777884,50.42979585755533,45.91584006620359,54.2234847937941,0.0,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,-0.0005850064447597836
2020-02-28,426510000.0,-0.0005850064447597836,1.25,4.202770951371015,53.5,0.559706085275,20.583594682123945,0.0,-2.0,320605600.0,198054800.0,230673600.0,222195200.0,129554000.0,100566000.0,93984000.0,152531200.0,-0.06536829305704173,0.01586343758629427,-0.033871671877444665,-0.04750051043811965,-0.022635195803699215,-0.010258852874603708,0.01448276024067563,-0.018310674175525343,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,4.3152087043386445,4.433017686504862,4.55651163150253,4.686017207235739,5.114012771984685,5.270992441275308,5.435693354648392,5.608425455014934,72.0,71.0,73.0,66.0,38.75,50.0,58.0,74.0,0.1505014862,-0.320866928,-0.07610210320000001,6.97651e-05,-0.006402827949999999,0.0160925491,-0.029120826800000003,0.9994681164,22.072798539093455,26.812559527924122,25.927753702013845,33.466064849169214,54.61148826194317,61.729468156777884,50.42979585755533,45.91584006620359,0.0,0.0,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,0.0,0.09310061253315127
2020-03-02,341397200.0,0.09310061253315127,1.25,3.894764717275314,77.0,-0.1626117223,40.134684341314646,0.0,-1.0,426510000.0,320605600.0,198054800.0,230673600.0,222195200.0,129554000.0,100566000.0,93984000.0,-0.0005850064447597836,-0.06536829305704173,0.01586343758629427,-0.033871671877444665,-0.04750051043811965,-0.022635195803699215,-0.010258852874603708,0.01448276024067563,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,4.202770951371015,4.3152087043386445,4.433017686504862,4.55651163150253,4.686017207235739,5.114012771984685,5.270992441275308,5.435693354648392,53.5,72.0,71.0,73.0,66.0,38.75,50.0,58.0,0.559706085275,0.1505014862,-0.320866928,-0.07610210320000001,6.97651e-05,-0.006402827949999999,0.0160925491,-0.029120826800000003,20.583594682123945,22.072798539093455,26.812559527924122,25.927753702013845,33.466064849169214,54.61148826194317,61.729468156777884,50.42979585755533,0.0,0.0,0.0,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-2.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,-0.03175917369233694
2020-03-03,319475600.0,-0.03175917369233694,1.25,3.8009667039202473,79.0,0.14526613330000002,32.35179932883615,0.0,0.0,341397200.0,426510000.0,320605600.0,198054800.0,230673600.0,222195200.0,129554000.0,100566000.0,0.09310061253315127,-0.0005850064447597836,-0.06536829305704173,0.01586343758629427,-0.033871671877444665,-0.04750051043811965,-0.022635195803699215,-0.010258852874603708,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,3.894764717275314,4.202770951371015,4.3152087043386445,4.433017686504862,4.55651163150253,4.686017207235739,5.114012771984685,5.270992441275308,77.0,53.5,72.0,71.0,73.0,66.0,38.75,50.0,-0.1626117223,0.559706085275,0.1505014862,-0.320866928,-0.07610210320000001,6.97651e-05,-0.006402827949999999,0.0160925491,40.134684341314646,20.583594682123945,22.072798539093455,26.812559527924122,25.927753702013845,33.466064849169214,54.61148826194317,61.729468156777884,0.0,0.0,0.0,0.0,-0.0012609384,-0.0012609384,-0.0012609384,-0.0012609384,-1.0,-2.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,0.046384660284940926
2020-03-04,219178400.0,0.046384660284940926,1.25,3.7111923076923077,64.0,-0.0759162084,40.65533871838481,0.0,0.0,319475600.0,341397200.0,426510000.0,320605600.0,198054800.0,230673600.0,222195200.0,129554000.0,-0.03175917369233694,0.09310061253315127,-0.0005850064447597836,-0.06536829305704173,0.01586343758629427,-0.033871671877444665,-0.04750051043811965,-0.022635195803699215,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,3.8009667039202473,3.894764717275314,4.202770951371015,4.3152087043386445,4.433017686504862,4.55651163150253,4.686017207235739,5.114012771984685,79.0,77.0,53.5,72.0,71.0,73.0,66.0,38.75,0.14526613330000002,-0.1626117223,0.559706085275,0.1505014862,-0.320866928,-0.07610210320000001,6.97651e-05,-0.006402827949999999,32.35179932883615,40.134684341314646,20.583594682123945,22.072798539093455,26.812559527924122,25.927753702013845,33.466064849169214,54.61148826194317,0.0,0.0,0.0,0.0,0.0,-0.0012609384,-0.0012609384,-0.0012609384,0.0,-1.0,-2.0,-3.0,-2.0,-3.0,-2.0,-2.0,-0.03243696226352766
2020-03-05,187572800.0,-0.03243696226352766,1.25,3.6252161647355914,66.0,-0.9270809874,37.502913333586314,0.0,0.0,219178400.0,319475600.0,341397200.0,426510000.0,320605600.0,198054800.0,230673600.0,222195200.0,0.046384660284940926,-0.03175917369233694,0.09310061253315127,-0.0005850064447597836,-0.06536829305704173,0.01586343758629427,-0.033871671877444665,-0.04750051043811965,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,3.7111923076923077,3.8009667039202473,3.894764717275314,4.202770951371015,4.3152087043386445,4.433017686504862,4.55651163150253,4.686017207235739,64.0,79.0,77.0,53.5,72.0,71.0,73.0,66.0,-0.0759162084,0.14526613330000002,-0.1626117223,0.559706085275,0.1505014862,-0.320866928,-0.07610210320000001,6.97651e-05,40.65533871838481,32.35179932883615,40.134684341314646,20.583594682123945,22.072798539093455,26.812559527924122,25.927753702013845,33.466064849169214,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012609384,-0.0012609384,0.0,0.0,-1.0,-2.0,-3.0,-2.0,-3.0,-2.0,-0.013280218000906618
