Date,Close,Volume,Value,RSI,reportedEPS,surprise,Value,Value,Value,Value,Value,Value,InsiderFlow,sentiment,Headline_score,Headline_score,Close_Tmr
2018-12-27,-0.007742316853781128,7751300.0,25.0,47.54676113661714,1.13,0,0.0074651357,-0.00041954110000000003,-0.0004397922,0.0128729936,3.9,0.0098979416,-0.008204309,-5.0,0.9639742037000001,-0.37351112740000003,-0.006554398023209451
2018-12-28,-0.006554398023209451,6379400.0,51.0,46.67429347258016,1.13,0,0.0074651357,-0.00041954110000000003,-0.0004397922,0.0128729936,3.9,0.0098979416,-0.008204309,-5.0,-5.401e-05,-0.37351112740000003,-0.006554398023209451
2018-12-29,-0.006554398023209451,6379400.0,44.0,46.67429347258016,1.13,0,0.0074651357,-0.00041954110000000003,-0.0004397922,0.0128729936,3.9,0.0098979416,-0.008204309,-7.0,-5.401e-05,-0.37351112740000003,-0.006554398023209451
2018-12-30,-0.006554398023209451,6379400.0,81.0,46.67429347258016,1.13,0,0.0074651357,-0.00041954110000000003,-0.0004397922,0.0128729936,3.9,0.0098979416,-0.008204309,-7.0,-5.401e-05,-0.37351112740000003,0.00879681486482986
2018-12-31,0.00879681486482986,5334700.0,46.0,50.40555988554915,1.13,0,0.0074651357,-0.00041954110000000003,-0.0004397922,-0.0043073651,3.9,0.0098545245,-0.008204309,-6.0,-5.401e-05,-0.37351112740000003,0.00879681486482986
2019-01-01,0.00879681486482986,5334700.0,24.0,39.97196830547772,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0043073651,4.0,0.0098545245,-0.008204309,-6.0,-5.401e-05,-0.37351112740000003,0.011522845925508118
2019-01-02,0.011522845925508118,5229500.0,35.0,50.470208103263985,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0043073651,4.0,0.0098545245,-0.008204309,-6.0,0.0021295332,-0.37351112740000003,-0.07450742634674812
2019-01-03,-0.07450742634674812,16822000.0,64.0,38.93590877291959,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0043073651,4.0,0.0098545245,-0.008204309,-6.0,0.0001856567,-0.37351112740000003,0.06586836346853864
2019-01-04,0.06586836346853864,9369600.0,53.0,56.89278298403758,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0043073651,4.0,0.0098545245,-0.008204309,-4.0,0.0082277911,-0.37351112740000003,0.06586836346853864
2019-01-05,0.06586836346853864,9369600.0,48.0,56.89278298403758,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0043073651,4.0,0.0098545245,-0.008204309,-4.0,-0.8935843706000001,-0.37351112740000003,0.06586836346853864
2019-01-06,0.06586836346853864,9369600.0,22.0,56.89278298403758,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0043073651,4.0,0.0098545245,-0.008204309,2.0,0.9994634734000001,-0.37351112740000003,0.02840192766631988
2019-01-07,0.02840192766631988,8010700.0,36.0,67.96439079371149,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0060350352,4.0,0.0098545245,-0.008204309,2.0,0.9994634734000001,-0.37351112740000003,-0.016084921327698787
2019-01-08,-0.016084921327698787,7107700.0,78.0,64.18067425784601,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0060350352,4.0,0.0098545245,-0.008204309,2.0,-0.0342652452,-0.37351112740000003,0.030845084433618553
2019-01-09,0.030845084433618553,6179400.0,69.0,57.10690397884185,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0060350352,4.0,0.0098545245,-0.008204309,2.0,-0.6673484147000001,-0.37351112740000003,-0.04129256073555898
2019-01-10,-0.04129256073555898,19726300.0,85.0,50.0,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0060350352,4.0,0.0098545245,-0.008204309,-1.0,-0.1195968641,-0.37351112740000003,-0.007490706032863503
2019-01-11,-0.007490706032863503,6900100.0,20.0,49.83534953351236,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0060350352,4.0,0.0098545245,-0.008204309,-1.0,0.4430151216,-0.37351112740000003,-0.007490706032863503
2019-01-12,-0.007490706032863503,6900100.0,25.0,49.83534953351236,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0060350352,4.0,0.0098545245,-0.008204309,0.0,-0.9953942703,-0.37351112740000003,-0.007490706032863503
2019-01-13,-0.007490706032863503,6900100.0,23.0,49.83534953351236,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0060350352,4.0,0.0098545245,-0.008204309,0.0,-0.9953942703,-0.37351112740000003,-0.002830184594723173
2019-01-14,-0.002830184594723173,5878500.0,55.0,47.75783647437034,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0005104508,4.0,0.0098545245,-0.008204309,5.0,-4.8626e-06,-0.37351112740000003,0.01229892115355935
2019-01-15,0.01229892115355935,7643100.0,38.0,49.94627816229417,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0005104508,4.0,0.0098545245,-0.008204309,5.0,-0.9814273452000001,-0.9932226057,0.023052994111488312
2019-01-16,0.023052994111488312,9141600.0,47.0,51.85950198127425,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0005104508,4.0,0.0098545245,-0.008204309,7.0,-0.9814273452000001,-0.9932226057,0.022533528804643765
2019-01-17,0.022533528804643765,5917500.0,87.0,72.00001938197559,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0005104508,4.0,0.0098545245,-0.008204309,7.0,-0.9814273452000001,-0.9932226057,0.011614019615160176
2019-01-18,0.011614019615160176,5817700.0,36.0,65.05460048632554,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0005104508,4.0,0.0098545245,-0.008204309,10.0,0.9954749983000001,-0.9932226057,0.011614019615160176
2019-01-19,0.011614019615160176,5817700.0,27.0,65.05460048632554,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0005104508,4.0,0.0098545245,-0.008204309,10.0,0.9954749983000001,-0.9932226057,0.011614019615160176
2019-01-20,0.011614019615160176,5817700.0,17.0,65.05460048632554,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0005104508,4.0,0.0098545245,-0.008204309,7.0,-0.0013882429000000001,-0.9932226057,0.011614019615160176
2019-01-21,0.011614019615160176,5817700.0,28.0,59.27273393634249,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,0.009891675400000001,4.0,0.0098545245,-0.008204309,7.0,-8.47512e-05,-0.9932226057,-0.03620827199433296
2019-01-22,-0.03620827199433296,14598200.0,72.0,52.58067259070866,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,0.009891675400000001,4.0,0.0098545245,-0.008204309,8.0,-8.47512e-05,-0.9932226057,-0.03329276592260211
2019-01-23,-0.03329276592260211,14317900.0,64.0,35.93004642102041,1.13,0,0.0090454553,-0.00032072730000000003,-0.0054367605,0.009891675400000001,4.0,0.0098545245,-0.008204309,8.0,-0.9977835222,-0.9932226057,0.06350718156175406
2019-01-24,0.06350718156175406,15531100.0,62.0,61.70519191007994,1.04,0.03,0.0090454553,-0.00032072730000000003,-0.0054367605,0.009891675400000001,4.0,0.0098545245,-0.008204309,6.0,-0.5242871935,-0.9932226057,0.03921547401412373
2019-01-25,0.03921547401412373,15811300.0,70.0,69.87497937642922,1.04,0.03,0.0090454553,-0.00032072730000000003,-0.0054367605,0.009891675400000001,4.0,0.0098545245,-0.008204309,6.0,-4.29711e-05,-0.9932226057,0.03921547401412373
2019-01-26,0.03921547401412373,15811300.0,45.0,69.87497937642922,1.04,0.03,0.0090454553,-0.00032072730000000003,-0.0054367605,0.009891675400000001,4.0,0.0098545245,-0.008204309,6.0,-4.29711e-05,-0.9932226057,0.03921547401412373
2019-01-27,0.03921547401412373,15811300.0,18.0,69.87497937642922,1.04,0.03,0.0090454553,-0.00032072730000000003,-0.0054367605,0.009891675400000001,4.0,0.0098545245,-0.008204309,6.0,-4.29711e-05,-0.9932226057,0.04545472679104945
2019-01-28,0.04545472679104945,14843500.0,42.0,75.57894758260602,1.04,0.03,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0009848021,4.0,0.0098545245,-0.008204309,7.0,0.0007745044,-0.9932226057,-0.007656514299184902
2019-01-29,-0.007656514299184902,8744300.0,72.0,72.31098311868618,1.04,0.03,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0009848021,4.0,0.0098545245,-0.008204309,7.0,-0.9978462322,-0.9932226057,0.0013777226784164043
2019-01-30,0.0013777226784164043,7435600.0,45.0,70.11494585768992,1.04,0.03,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0009848021,4.0,0.0098545245,-0.008204309,7.0,0.998663807,-0.9932226057,-0.01568504843366858
2019-01-31,-0.01568504843366858,7706600.0,76.0,62.837081868756286,1.04,0.03,0.0090454553,-0.00032072730000000003,-0.0054367605,-0.0009848021,4.0,0.0097454381,-0.008204309,7.0,0.9978842952,-0.9932226057,0.009505096674027103
2019-02-01,0.009505096674027103,6611900.0,62.0,62.617954338112824,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0009848021,3.8,0.0097454381,-0.008204309,3.0,-0.9951860459,-0.9932226057,0.009505096674027103
2019-02-02,0.009505096674027103,6611900.0,21.0,62.617954338112824,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0009848021,3.8,0.0097454381,-0.008204309,3.0,-0.9951860459,-0.9932226057,0.009505096674027103
2019-02-03,0.009505096674027103,6611900.0,26.0,62.617954338112824,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0009848021,3.8,0.0097454381,-0.008204309,-1.0,0.0227968651,-0.9932226057,0.01855434731653327
2019-02-04,0.01855434731653327,9089300.0,31.0,65.35521253189334,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,0.0103639367,3.8,0.0097454381,-0.008204309,-1.0,0.0227968651,-0.9932226057,0.0068158114186525065
2019-02-05,0.0068158114186525065,6003200.0,35.0,76.25657613577215,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,0.0103639367,3.8,0.0097454381,-0.008204309,4.0,-0.0066172570000000005,-0.9932226057,-0.0046034178946112725
2019-02-06,-0.0046034178946112725,5802800.0,41.0,85.9268879890905,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,0.0103639367,3.8,0.0097454381,-0.008204309,4.0,0.0269750716,-0.9932226057,-0.016050077580237354
2019-02-07,-0.016050077580237354,5857300.0,51.0,72.36173056399925,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,0.0103639367,3.8,0.0097454381,-0.008204309,4.0,-0.945524919,-0.9932226057,-0.004700038165209364
2019-02-08,-0.004700038165209364,4973300.0,44.0,61.93783512290391,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,0.0103639367,3.8,0.0097454381,-0.008204309,4.0,0.9737428888,-0.9932226057,-0.004700038165209364
2019-02-09,-0.004700038165209364,4973300.0,65.0,61.93783512290391,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,0.0103639367,3.8,0.0097454381,-0.008204309,8.0,0.9737428888,-0.9932226057,-0.004700038165209364
2019-02-10,-0.004700038165209364,4973300.0,46.0,61.93783512290391,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,0.0103639367,3.8,0.0097454381,-0.008204309,8.0,0.9737428888,-0.9932226057,0.016388913110547687
2019-02-11,0.016388913110547687,4932600.0,65.0,51.624950163237855,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0061967671,3.8,0.0097454381,-0.008204309,5.0,0.9737428888,-0.9932226057,-0.02295711832128189
2019-02-12,-0.02295711832128189,6883200.0,40.0,44.790117912139536,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0061967671,3.8,0.0097454381,-0.008204309,5.0,0.0006448758,-0.9932226057,0.01286703462449501
2019-02-13,0.01286703462449501,5837900.0,56.0,49.66419273565532,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0061967671,3.8,0.0097454381,-0.008204309,2.0,0.5069933109,-0.9932226057,-0.002761498691916664
2019-02-14,-0.002761498691916664,4070000.0,16.0,55.23370419198881,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0061967671,3.8,0.0097454381,0.017148992383333336,2.0,0.0150642693,-0.9932226057,-0.02935480704301907
2019-02-15,-0.02935480704301907,11471900.0,67.0,40.18180942880533,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0061967671,3.8,0.0097454381,0.0104271903,2.0,0.0150642693,-0.9932226057,-0.02935480704301907
2019-02-16,-0.02935480704301907,11471900.0,60.0,40.18180942880533,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0061967671,3.8,0.0097454381,0.0104271903,2.0,0.0150642693,-0.9932226057,-0.02935480704301907
2019-02-17,-0.02935480704301907,11471900.0,28.0,40.18180942880533,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0061967671,3.8,0.0097454381,0.0104271903,4.0,0.0150642693,-0.9932226057,-0.02935480704301907
2019-02-18,-0.02935480704301907,11471900.0,37.0,30.732864193858546,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0028921673000000003,3.8,0.0097454381,0.0104271903,4.0,-0.0026818381000000002,-0.9932226057,0.011982895445739272
2019-02-19,0.011982895445739272,6436100.0,54.0,33.409039392452485,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0028921673000000003,3.8,0.0097454381,0.18667276753333337,4.0,-0.0026818381000000002,-0.9932226057,-0.011558942256850169
2019-02-20,-0.011558942256850169,6969900.0,79.0,31.681044180659995,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0028921673000000003,3.8,0.0097454381,-0.010858010383333333,4.0,-6.14849e-05,-0.9932226057,-0.002281904710306315
2019-02-21,-0.002281904710306315,5900700.0,51.0,35.59321558136541,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0028921673000000003,3.8,0.0097454381,-0.008970368500000001,2.0,0.000311078,-0.9932226057,0.014579791991885305
2019-02-22,0.014579791991885305,5393300.0,52.0,44.29532639145755,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0028921673000000003,3.8,0.0097454381,-0.008970368500000001,2.0,-3.14207e-05,-0.9932226057,0.014579791991885305
2019-02-23,0.014579791991885305,5393300.0,88.0,44.29532639145755,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0028921673000000003,3.8,0.0097454381,-0.008970368500000001,2.0,0.9994754269,-0.9932226057,0.014579791991885305
2019-02-24,0.014579791991885305,5393300.0,21.0,44.29532639145755,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0028921673000000003,3.8,0.0097454381,-0.008970368500000001,2.0,0.9994754269,-0.9932226057,0.011552536662854607
2019-02-25,0.011552536662854607,10905900.0,24.0,41.958046999116604,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0039649804,3.8,0.0097454381,-0.008970368500000001,-1.0,0.9994754269,-0.9932226057,0.009749350265826573
2019-02-26,0.009749350265826573,7565000.0,27.0,56.57901028260188,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0039649804,3.8,0.0097454381,-0.008970368500000001,-1.0,-0.9593502907,-0.9932226057,-0.01544843437169452
2019-02-27,-0.01544843437169452,5874900.0,27.0,43.333363070740205,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0039649804,3.8,0.0097454381,-0.008970368500000001,3.0,-0.9593502907,-0.9932226057,-0.0016808666946825923
2019-02-28,-0.0016808666946825923,7873800.0,47.0,43.78245529006948,1.04,0.03,0.0090454553,0.0026339763,-0.0055594116,-0.0039649804,3.8,0.009811464300000001,-0.008970368500000001,3.0,-0.9593502907,-0.9932226057,-0.02778577058288967
2019-03-01,-0.02778577058288967,8654000.0,51.0,44.591042480536906,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0039649804,3.8,0.009811464300000001,-0.008970368500000001,-1.0,1.11499e-05,-0.9932226057,-0.02778577058288967
2019-03-02,-0.02778577058288967,8654000.0,31.0,44.591042480536906,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0039649804,3.8,0.009811464300000001,-0.008970368500000001,-1.0,2.04287e-05,-0.9932226057,-0.02778577058288967
2019-03-03,-0.02778577058288967,8654000.0,13.0,44.591042480536906,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0039649804,3.8,0.009811464300000001,-0.008970368500000001,3.0,2.04287e-05,-0.9932226057,-0.026558911169958344
2019-03-04,-0.026558911169958344,6998100.0,62.0,35.88111936992871,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0063585359,3.8,0.009811464300000001,-0.008970368500000001,3.0,0.9988891873,-0.9932226057,-0.014531414031962675
2019-03-05,-0.014531414031962675,7405700.0,93.0,26.569061005828516,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0063585359,3.8,0.009811464300000001,-0.008970368500000001,3.0,0.49633088220000005,-0.9932226057,-0.014143884223724701
2019-03-06,-0.014143884223724701,6420800.0,95.0,26.23966249015679,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0063585359,3.8,0.009811464300000001,-0.008970368500000001,3.0,-0.5706511563000001,-0.9932226057,-0.01648340107359636
2019-03-07,-0.01648340107359636,7112400.0,43.0,23.96229566619982,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0063585359,3.8,0.009811464300000001,-0.008970368500000001,2.0,-0.1887737978,-0.9932226057,-0.009621409128152458
2019-03-08,-0.009621409128152458,6200500.0,39.0,14.901974459051033,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0063585359,3.8,0.009811464300000001,-0.008970368500000001,2.0,-0.9953168477000001,-0.9932226057,-0.009621409128152458
2019-03-09,-0.009621409128152458,6200500.0,56.0,14.901974459051033,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0063585359,3.8,0.009811464300000001,-0.008970368500000001,1.0,-0.9908844538,-0.9932226057,-0.009621409128152458
2019-03-10,-0.009621409128152458,6200500.0,0.0,14.901974459051033,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0063585359,3.8,0.009811464300000001,-0.008970368500000001,1.0,-0.9908844538,-0.9932226057,0.004387384685825779
2019-03-11,0.004387384685825779,8944000.0,38.0,10.144980896449624,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0079377721,3.8,0.009811464300000001,-0.008970368500000001,1.0,0.1938825102,-0.9932226057,-0.03525749698846725
2019-03-12,-0.03525749698846725,10887500.0,33.0,2.495566519508884,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0079377721,3.8,0.009811464300000001,-0.008970368500000001,1.0,0.2496322347,-0.9932226057,0.029754227124378252
2019-03-13,0.029754227124378252,11092900.0,66.0,17.75547490806403,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0079377721,3.8,0.009811464300000001,-0.008970368500000001,0.0,-0.1663405798,-0.9932226057,0.009108099744408626
2019-03-14,0.009108099744408626,6454500.0,58.0,21.774211650860536,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0079377721,3.8,0.009811464300000001,-0.008970368500000001,0.0,-0.3795105747,-0.9932226057,-0.02178647586107252
2019-03-15,-0.02178647586107252,9645100.0,56.0,22.842685913778865,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0079377721,3.8,0.009811464300000001,-0.008970368500000001,-3.0,0.5106070624,-0.9932226057,-0.02178647586107252
2019-03-16,-0.02178647586107252,9645100.0,0.0,22.842685913778865,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0079377721,3.8,0.009811464300000001,-0.008970368500000001,-3.0,0.0217570934,-0.9932226057,-0.02178647586107252
2019-03-17,-0.02178647586107252,9645100.0,55.0,22.842685913778865,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0079377721,3.8,0.009811464300000001,-0.008970368500000001,2.0,-2.50681e-05,-0.9932226057,-0.0015909849016851885
2019-03-18,-0.0015909849016851885,6832700.0,64.0,26.78574304952501,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0054055501,3.8,0.009811464300000001,-0.008970368500000001,2.0,-1.26619e-05,-3.3343900000000004e-05,0.006692291934168537
2019-03-19,0.006692291934168537,6824500.0,44.0,32.77318056319841,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0054055501,3.8,0.009811464300000001,-0.008970368500000001,3.0,-1.26619e-05,-3.3343900000000004e-05,-0.019943102748884556
2019-03-20,-0.019943102748884556,6250200.0,68.0,31.707380315862792,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0054055501,3.8,0.009811464300000001,-0.008970368500000001,3.0,-1.26619e-05,-3.3343900000000004e-05,0.015826975120300846
2019-03-21,0.015826975120300846,5725100.0,74.0,42.09449040820428,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0054055501,3.8,0.009811464300000001,-0.008970368500000001,1.0,-3.50521e-05,-3.3343900000000004e-05,-0.027980946133511875
2019-03-22,-0.027980946133511875,7488900.0,41.0,37.68387989704785,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0054055501,3.8,0.009811464300000001,-0.008970368500000001,1.0,-0.8252160207,-3.3343900000000004e-05,-0.027980946133511875
2019-03-23,-0.027980946133511875,7488900.0,40.0,37.68387989704785,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0054055501,3.8,0.009811464300000001,-0.008970368500000001,2.0,-0.8704206035000001,-3.3343900000000004e-05,-0.027980946133511875
2019-03-24,-0.027980946133511875,7488900.0,18.0,37.68387989704785,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,-0.0054055501,3.8,0.009811464300000001,-0.008970368500000001,2.0,-1.3779e-06,-3.3343900000000004e-05,-0.011776273129951997
2019-03-25,-0.011776273129951997,5172000.0,27.0,33.74563130841348,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0031210482,3.8,0.009811464300000001,-0.008970368500000001,2.0,-0.49769973240000004,0.9928740567000001,0.0
2019-03-26,0.0,4583400.0,39.0,42.16340325877351,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0031210482,3.8,0.009811464300000001,-0.008970368500000001,2.0,-0.995393598,0.9928740567000001,0.024164195756880114
2019-03-27,0.024164195756880114,6406900.0,20.0,39.631392641497065,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0031210482,3.8,0.009811464300000001,-0.008970368500000001,2.0,0.49975809460000004,0.0001835358,-0.0012928202990457605
2019-03-28,-0.0012928202990457605,6687200.0,41.0,34.96337625654985,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0031210482,3.8,0.009811464300000001,-0.008970368500000001,2.0,0.4721582774,0.0001835358,0.027831680268844305
2019-03-29,0.027831680268844305,6980800.0,57.0,53.882314203432585,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0031210482,3.8,0.009811464300000001,-0.008970368500000001,4.0,0.9483325965,0.0001835358,0.027831680268844305
2019-03-30,0.027831680268844305,6980800.0,13.0,53.882314203432585,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0031210482,3.8,0.009811464300000001,-0.008970368500000001,4.0,0.9483325965,0.0001835358,0.027831680268844305
2019-03-31,0.027831680268844305,6980800.0,43.0,53.882314203432585,1.04,0.03,0.0090454553,0.0044956249,0.0013190172,0.0031210482,3.8,0.0103917959,-0.008970368500000001,8.0,0.9483325965,0.0001835358,0.018576792181867807
2019-04-01,0.018576792181867807,7438200.0,56.0,60.12525624271607,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0008851219,3.6,0.0103917959,-0.008970368500000001,8.0,-0.9907436628,0.0001835358,0.019783668223056772
2019-04-02,0.019783668223056772,10406100.0,88.0,63.40993416199981,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0008851219,3.6,0.0103917959,-0.008970368500000001,8.0,-0.9907436628,0.0001835358,0.021824836488854693
2019-04-03,0.021824836488854693,10014300.0,84.0,75.89453908697486,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0008851219,3.6,0.0103917959,-0.008970368500000001,8.0,-0.9907436628,0.0001835358,0.006526172983736256
2019-04-04,0.006526172983736256,6192300.0,82.0,74.60314720996729,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0008851219,3.6,0.0103917959,-0.008970368500000001,7.0,-0.00040935200000000003,0.0001835358,0.0038314329048119156
2019-04-05,0.0038314329048119156,5164700.0,76.0,90.67597712795941,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0008851219,3.6,0.0103917959,-0.008970368500000001,7.0,-0.00040935200000000003,0.0001835358,0.0038314329048119156
2019-04-06,0.0038314329048119156,5164700.0,44.0,90.67597712795941,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0008851219,3.6,0.0103917959,-0.008970368500000001,8.0,-0.00040935200000000003,0.0001835358,0.0038314329048119156
2019-04-07,0.0038314329048119156,5164700.0,52.0,90.67597712795941,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0008851219,3.6,0.0103917959,-0.008970368500000001,8.0,0.99100279,0.0001835358,-0.005284716499546871
2019-04-08,-0.005284716499546871,6219800.0,56.0,94.64726282172153,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0039661271,3.6,0.0103917959,-0.008970368500000001,3.0,0.99100279,0.0001835358,-0.016824168124478178
2019-04-09,-0.016824168124478178,8119100.0,11.0,83.11965194226173,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0039661271,3.6,0.0103917959,-0.008970368500000001,3.0,0.33537153070000003,0.0001835358,0.021315049949474307
2019-04-10,0.021315049949474307,7159500.0,27.0,83.047218400634,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0039661271,3.6,0.0103917959,-0.008970368500000001,4.0,0.0005719011,0.0001835358,0.023221522802043593
2019-04-11,0.023221522802043593,7352400.0,38.0,86.13677719573428,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0039661271,3.6,0.0103917959,0.021114038433333333,4.0,-0.9924709299000001,0.0001835358,-0.0034472732984590637
2019-04-12,-0.0034472732984590637,4610500.0,67.0,81.37045313578997,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0039661271,3.6,0.0103917959,0.1226573739,3.0,-0.9924709299000001,0.0001835358,-0.0034472732984590637
2019-04-13,-0.0034472732984590637,4610500.0,39.0,81.37045313578997,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0039661271,3.6,0.0103917959,0.1226573739,3.0,-0.9924709299000001,0.0001835358,-0.0034472732984590637
2019-04-14,-0.0034472732984590637,4610500.0,36.0,81.37045313578997,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0039661271,3.6,0.0103917959,0.1226573739,9.0,-0.0001572683,0.0001835358,-0.02709710750524741
2019-04-15,-0.02709710750524741,6390600.0,72.0,63.94425179476829,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0133995302,3.6,0.0103917959,0.1226573739,9.0,-0.2729316055,0.0001835358,0.008296267073419461
2019-04-16,0.008296267073419461,4498400.0,67.0,61.15880736271928,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0133995302,3.6,0.0103917959,0.1226573739,6.0,-6.9921e-06,0.0001835358,0.010285091881049535
2019-04-17,0.010285091881049535,3772100.0,83.0,57.80886873187297,1.04,0.03,0.013697867,0.0035001750000000003,-0.0059224117000000005,0.0133995302,3.6,0.0103917959,0.1226573739,6.0,-0.6173904143,0.0001835358,-0.0002910063076697611
